id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong;lat_decimal;lon_decimal
2018-03636;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03637;;;;;;;11.0;417403.67;6298143.25;32611.0;;;56.819797077778674;-118.3531748414898
2018-03638;;;;;;;11.0;415171.33;6290734.17;32611.0;;;56.75285322379569;-118.38727671250909
2018-03639;;;;;;;11.0;417083.83;6296688.0;32611.0;;;56.80667023658623;-118.35794028558736
2018-03640;;;;;;;11.0;416288.06;6297927.75;32611.0;;;56.81766220756912;-118.37137525622488
2018-03641;;;;;;;11.0;417232.82;6294231.98;32611.0;;;56.784638577651805;-118.35470536368156
2018-03642;;;;;;;11.0;414361.05;6289772.97;32611.0;;;56.744072432814455;-118.40020224908852
2018-03643;;;;;;;11.0;418627.99;6290319.75;32611.0;;;56.74974710196981;-118.33063298806387
2018-03644;;;;;;;11.0;417505.77;6298359.43;32611.0;;;56.821756761641275;-118.35157258207435
2018-03645;;;;;;;11.0;415544.18;6290821.97;32611.0;;;56.75370944810241;-118.38121013022078
2018-04812;55.0;22.0;5.0;-111.0;8.0;33.0;;;;;;;55.36805555555556;-110.85749999999999
2018-04830;55.0;6.0;38.53;-118.0;45.0;40.02;;;;;;;55.11070277777778;-117.23888333333333
2018-05063;55.0;41.0;13.0;-113.0;27.0;51.0;;;;;;;55.68694444444444;-112.53583333333333
2018-05114;54.0;57.0;5.0;-112.0;50.0;17.0;;;;;;;54.95138888888889;-111.16194444444444
2018-05385;;;;;;;;;;;;;;
2021-35024;55.0;6.0;38.53;118.0;45.0;40.02;;;;;;;55.11070277777778;118.76111666666667
2021-35072;;;;;;;;;;;;;;
2021-35239;;;;;;;;;;;;;;
2021-35359;;;;;;;;;;;;;;
2021-35601;;;;;;;;;;;;;;
2022-15281;;;;;;;;;;;;;;
2022-15351;;;;;;;;;;;;;;
2022-15467;;;;;;;;;;;;;;
2023-02152;;;;;;;;;;;;;;
2018-00357;56.0;26.0;17.2;-111.0;20.0;16.2;;;;;;;56.438111111111105;-110.66216666666668
2018-01709;55.0;22.0;19.0;-111.0;9.0;1.0;;;;;;;55.371944444444445;-110.84972222222221
2018-01769;55.0;22.0;5.0;-111.0;8.0;33.0;;;;;;;55.36805555555556;-110.85749999999999
2018-02257;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02312;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02361;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02362;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02479;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02485;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02519;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02555;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02565;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02571;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02591;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02652;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02978;;;;;;;11.0;416714.15;6295016.98;32611.0;;;56.791596407112216;-118.363447839368
2018-02999;;;;;;;11.0;413335.48;6290405.97;32611.0;;;56.74956807747308;-118.41717864963628
2018-03646;;;;;;;11.0;415114.42;6293493.08;32611.0;;;56.777621158601704;-118.3891219450276
2018-03647;;;;;;;11.0;416731.25;6292891.5;32611.0;;;56.77250997406932;-118.3624758605979
2018-03648;;;;;;;11.0;419071.17;6295705.92;32611.0;;;56.798199638806025;-118.32509185561956
2018-03649;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-03650;;;;;;;11.0;414471.71;6290853.93;32611.0;;;56.753801024022394;-118.39875433804087
2018-03651;;;;;;;11.0;416122.42;6298388.33;32611.0;;;56.82176891654106;-118.37423934443979
2018-03652;;;;;;;11.0;414823.34;6291127.56;32611.0;;;56.75632290433704;-118.39309659577813
2018-03653;;;;;;;11.0;413561.73;6291634.51;32611.0;;;56.76064371163248;-118.41389474055335
2018-03654;;;;;;;11.0;415930.87;6291774.11;32611.0;;;56.76233072700098;-118.3752007246647
2018-03655;;;;;;;;;;;;;;
2018-04939;54.0;33.0;8.0;-111.0;14.0;51.0;;;;;;;54.55222222222222;-110.7525
2018-05115;54.0;58.0;17.0;-112.0;0.0;21.0;;;;;;;54.97138888888889;-111.99416666666667
2021-35013;55.0;6.0;37.97;118.0;45.0;39.5;;;;;;;55.11054722222222;118.76097222222222
2021-35091;;;;;;;;;;;;;;
2021-35442;;;;;;;;;;;;;;
2022-15437;;;;;;;;;;;;;;
2018-02099;;;;;;;;;;;;;;
2018-02110;;;;;;;;;;;;;;
2018-02124;;;;;;;;;;;;;;
2018-02011;;;;;;;12.0;330515.54;5932079.44;32612.0;;;53.51029728443586;-113.55594080037696
2018-02019;;;;;;;12.0;330515.54;5932079.44;32612.0;;;53.51029728443586;-113.55594080037696
2018-02022;;;;;;;12.0;334964.74;5935211.25;32612.0;;;53.53983643304852;-113.49056454053004
2018-02498;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-03656;;;;;;;;;;;;;;
2023-02151;;;;;;;;;;;;;;
2018-00233;56.0;22.0;17.8;-111.0;0.0;37.2;;;;;;;56.371611111111115;-110.98966666666666
2018-00244;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-00346;56.0;23.0;55.7;-111.0;35.0;2.9;;;;;;;56.398805555555555;-110.41586111111111
2018-00380;56.0;38.0;58.4;-111.0;18.0;50.7;;;;;;;56.64955555555556;-110.68591666666667
2018-00460;56.0;35.0;59.9;-111.0;18.0;41.4;;;;;;;56.59997222222223;-110.6885
2018-00486;56.0;29.0;35.6;-111.0;13.0;52.7;;;;;;;56.49322222222222;-110.76869444444445
2018-00523;56.0;23.0;55.7;-111.0;35.0;2.9;;;;;;;56.398805555555555;-110.41586111111111
2018-01611;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01718;55.0;22.0;19.0;-111.0;8.0;58.0;;;;;;;55.371944444444445;-110.85055555555554
2018-01831;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-01840;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-02732;;;;;;;11.0;414782.85;6290924.47;32611.0;;;56.754491517817286;-118.39369103915698
2018-02917;;;;;;;11.0;417630.0;6295701.0;32611.0;;;56.79790269536603;-118.34867998421647
2018-02946;;;;;;;11.0;416175.68;6295572.48;32611.0;;;56.796488850241445;-118.37244235149002
2018-03082;;;;;;;11.0;418079.0;6299645.0;32611.0;;;56.8334041266113;-118.34259687028758
2018-03099;;;;;;;11.0;416756.62;6295273.98;32611.0;;;56.79391218123527;-118.36283651911936
2018-03657;;;;;;;11.0;418948.5;6296710.42;32611.0;;;56.80720007669699;-118.32741860386842
2018-03658;;;;;;;11.0;416288.06;6297927.75;32611.0;;;56.81766220756912;-118.37137525622488
2018-03659;;;;;;;11.0;416013.14;6295295.64;32611.0;;;56.793973203400625;-118.37501172173288
2018-03660;;;;;;;11.0;412261.67;6290125.75;32611.0;;;56.74685065012168;-118.43463595485464
2018-04431;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04512;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04845;55.0;6.0;38.53;-118.0;45.0;40.02;;;;;;;55.11070277777778;-117.23888333333333
2018-04940;54.0;55.0;20.0;-111.0;27.0;31.0;;;;;;;54.92222222222222;-110.54138888888889
2018-05116;54.0;58.0;54.0;-112.0;0.0;13.0;;;;;;;54.98166666666667;-111.99638888888889
2018-05269;;;;;;;;;;;;;;
2018-05281;;;;;;;;;;;;;;
2018-05386;;;;;;;;;;;;;;
2021-35009;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2021-35094;;;;;;;;;;;;;;
2021-35314;;;;;;;;;;;;;;
2022-15134;;;;;;;;;;;;;;
2022-15403;;;;;;;;;;;;;;
2022-15468;;;;;;;;;;;;;;
2023-02032;;;;;;;;;;;;;;
2023-02315;;;;;;;;;;;;;;
2018-03661;;;;;;;;;;;;;;
2018-03662;;;;;;;;;;;;;;
2021-35132;;;;;;;;;;;;;;
2022-15469;;;;;;;;;;;;;;
2018-00933;56.0;26.0;18.3;-111.0;20.0;12.8;;;;;;;56.43841666666666;-110.66311111111112
2018-02753;;;;;;;11.0;413321.54;6290475.97;32611.0;;;56.75019416405452;-118.41743020240003
2018-03048;;;;;;;11.0;417979.45;6292382.18;32611.0;;;56.768156956794776;-118.34189547917448
2018-03052;;;;;;;11.0;417294.15;6298187.49;32611.0;;;56.82017494816669;-118.35498288177835
2018-03663;;;;;;;11.0;418868.02;6296682.98;32611.0;;;56.80693960523281;-118.32872754083279
2018-00938;56.0;25.0;56.9;-111.0;6.0;29.3;;;;;;;56.432472222222216;-110.89186111111111
2018-02265;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02270;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02274;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02282;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02366;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02463;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02475;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02488;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02496;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02549;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02564;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-03057;;;;;;;11.0;417196.0;6296707.0;32611.0;;;56.80686085113573;-118.35610999370118
2018-03664;;;;;;;11.0;415064.22;6290941.78;32611.0;;;56.754698315972064;-118.38909662445734
2018-03665;;;;;;;11.0;418942.92;6290567.42;32611.0;;;56.75202637469934;-118.32556302107568
2018-03666;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2018-03667;;;;;;;;;;;;;;
2018-04806;55.0;22.0;19.0;-111.0;9.0;4.0;;;;;;;55.371944444444445;-110.84888888888888
2018-04882;55.0;6.0;38.53;-118.0;45.0;40.02;;;;;;;55.11070277777778;-117.23888333333333
2018-05117;55.0;28.0;10.0;-113.0;26.0;25.0;;;;;;;55.46944444444445;-112.55972222222222
2018-05308;;;;;;;;;;;;;;
2018-05311;;;;;;;;;;;;;;
2018-05387;;;;;;;;;;;;;;
2021-35047;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2021-35464;;;;;;;;;;;;;;
2021-35470;;;;;;;;;;;;;;
2022-15041;;;;;;;;;;;;;;
2023-02158;;;;;;;;;;;;;;
2018-00303;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-00328;56.0;24.0;48.8;-111.0;2.0;53.0;;;;;;;56.413555555555554;-110.95194444444445
2018-00718;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-00804;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00970;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-01054;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-02755;;;;;;;11.0;413250.83;6290417.97;32611.0;;;56.74966011398826;-118.41856646775277
2018-02834;;;;;;;11.0;414069.0;6291409.0;32611.0;;;56.75871215095575;-118.40552435071076
2018-02857;;;;;;;11.0;417001.64;6294432.11;32611.0;;;56.78639486341062;-118.35855300820636
2018-02872;;;;;;;11.0;416038.86;6295054.98;32611.0;;;56.79181642595283;-118.37451170363359
2018-02887;;;;;;;11.0;416175.36;6295319.38;32611.0;;;56.79421564937214;-118.37236454952046
2018-03668;;;;;;;11.0;418948.5;6296710.42;32611.0;;;56.80720007669699;-118.32741860386842
2018-03669;;;;;;;11.0;417083.83;6296688.0;32611.0;;;56.80667023658623;-118.35794028558736
2018-03670;;;;;;;11.0;413267.83;6290484.83;32611.0;;;56.75026375168736;-118.41831120206305
2018-03671;;;;;;;;;;;;;;
2018-03672;;;;;;;11.0;413863.52;6290514.04;32611.0;;;56.75063648594105;-118.40858318750047
2018-04680;55.0;6.0;35.05;-118.0;45.0;38.05;;;;;;;55.10973611111111;-117.23943055555556
2018-05118;55.0;14.0;11.0;-113.0;25.0;35.0;;;;;;;55.23638888888889;-112.5736111111111
2018-05602;55.0;6.0;35.88;118.0;45.0;35.01;;;;;;;55.109966666666665;118.759725
2021-35098;;;;;;;;;;;;;;
2021-35278;;;;;;;;;;;;;;
2021-35347;;;;;;;;;;;;;;
2021-35593;;;;;;;;;;;;;;
2023-02316;;;;;;;;;;;;;;
2018-02758;;;;;;;11.0;414885.36;6290342.97;32611.0;;;56.74928767451769;-118.39182191496529
2018-02914;;;;;;;11.0;415896.68;6291770.97;32611.0;;;56.76229635900179;-118.37575878970962
2018-03673;;;;;;;11.0;413267.83;6290484.83;32611.0;;;56.75026375168736;-118.41831120206305
2018-03674;;;;;;;11.0;413007.0;6289847.0;32611.0;;;56.74448676955874;-118.42235850543575
2018-03675;;;;;;;11.0;415021.17;6290300.42;32611.0;;;56.74893028793742;-118.3895877368185
2018-03676;;;;;;;11.0;417642.67;6295852.33;32611.0;;;56.79926407556242;-118.34852138897077
2018-03677;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-03678;;;;;;;11.0;419069.77;6296282.65;32611.0;;;56.8033792223967;-118.32529752228926
2018-03679;;;;;;;11.0;416636.99;6290281.82;32611.0;;;56.749054830705546;-118.36316808971128
2018-03680;;;;;;;11.0;413471.29;6291592.5;32611.0;;;56.76024963918886;-118.41535938582463
2018-03681;;;;;;;;;;;;;;
2018-04796;55.0;22.0;39.0;-111.0;10.0;2.0;;;;;;;55.3775;-110.83277777777778
2018-05064;55.0;33.0;33.0;-113.0;28.0;5.0;;;;;;;55.55916666666666;-112.53194444444445
2018-05119;55.0;31.0;26.0;-113.0;27.0;55.0;;;;;;;55.52388888888889;-112.53472222222221
2021-35507;;;;;;;;;;;;;;
2018-00271;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-00275;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-00366;56.0;23.0;55.7;-111.0;35.0;2.9;;;;;;;56.398805555555555;-110.41586111111111
2018-00385;56.0;38.0;6.0;-111.0;9.0;5.7;;;;;;;56.635;-110.84841666666667
2018-00473;56.0;29.0;35.6;-111.0;13.0;52.7;;;;;;;56.49322222222222;-110.76869444444445
2018-00863;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-01018;56.0;26.0;18.3;-111.0;20.0;12.8;;;;;;;56.43841666666666;-110.66311111111112
2018-02185;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02195;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02210;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02468;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02535;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04670;55.0;6.0;38.12;-118.0;45.0;38.68;;;;;;;55.11058888888889;-117.23925555555556
2018-05065;55.0;41.0;9.0;-113.0;31.0;19.0;;;;;;;55.68583333333333;-112.47805555555556
2018-05388;;;;;;;;;;;;;;
2018-05564;55.0;6.0;37.47;118.0;45.0;40.16;;;;;;;55.11040833333333;118.76115555555556
2021-35103;;;;;;;;;;;;;;
2021-35379;;;;;;;;;;;;;;
2021-35429;;;;;;;;;;;;;;
2022-15470;;;;;;;;;;;;;;
2018-02714;;;;;;;11.0;416867.71;6289899.97;32611.0;;;56.74566649162321;-118.35927265461214
2018-03022;;;;;;;11.0;417035.96;6298316.99;32611.0;;;56.82129203820793;-118.35925362181192
2018-03027;;;;;;;11.0;416674.0;6298080.0;32611.0;;;56.81909888343865;-118.36510452651146
2018-03682;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-03683;;;;;;;11.0;416288.06;6297927.75;32611.0;;;56.81766220756912;-118.37137525622488
2018-03684;;;;;;;11.0;416931.5;6289915.17;32611.0;;;56.74581437170489;-118.35823490069833
2018-03685;;;;;;;11.0;418230.83;6300224.33;32611.0;;;56.83863397170858;-118.34029521355093
2018-04765;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-04820;55.0;21.0;60.0;-111.0;10.0;1.0;;;;;;;55.36666666666667;-110.83305555555555
2018-04941;54.0;56.0;35.0;-111.0;36.0;24.0;;;;;;;54.94305555555555;-110.39333333333335
2018-05120;55.0;41.0;14.0;-113.0;27.0;56.0;;;;;;;55.68722222222222;-112.53444444444445
2021-35411;;;;;;;;;;;;;;
2018-00813;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2022-15176;;;;;;;;;;;;;;
2018-00260;56.0;23.0;20.9;-111.0;2.0;10.5;;;;;;;56.38913888888889;-110.96375
2018-00338;56.0;26.0;18.3;-111.0;20.0;12.8;;;;;;;56.43841666666666;-110.66311111111112
2018-00603;56.0;26.0;18.2;-111.0;20.0;13.2;;;;;;;56.43838888888889;-110.66300000000001
2018-01297;;;;;;;;;;;;;;
2018-01439;;;;;;;;;;;;;;
2018-02308;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02332;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02434;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02531;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02561;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02777;;;;;;;11.0;414272.67;6290937.97;32611.0;;;56.75451925271655;-118.402036515959
2018-02793;;;;;;;11.0;416579.52;6294690.48;32611.0;;;56.78863993409957;-118.365544548994
2018-02802;;;;;;;11.0;415771.82;6298723.49;32611.0;;;56.8247156788409;-118.38009233490139
2018-03066;;;;;;;11.0;417601.71;6294397.63;32611.0;;;56.78619173441661;-118.34872278595064
2018-03083;;;;;;;11.0;418079.0;6299645.0;32611.0;;;56.8334041266113;-118.34259687028758
2018-03686;;;;;;;11.0;416288.06;6297927.75;32611.0;;;56.81766220756912;-118.37137525622488
2018-03687;;;;;;;11.0;418261.78;6296531.83;32611.0;;;56.80547599932245;-118.33860469913607
2018-03688;;;;;;;11.0;413749.33;6291333.17;32611.0;;;56.75797208746201;-118.41072567975154
2018-03689;;;;;;;11.0;412853.9;6290002.47;32611.0;;;56.74585448253652;-118.42491371179725
2018-03690;;;;;;;11.0;417503.91;6298386.55;32611.0;;;56.8220000031258;-118.35161181823655
2018-03691;;;;;;;11.0;416141.71;6298358.49;32611.0;;;56.82150439681422;-118.37391359184987
2018-03692;;;;;;;11.0;416999.95;6294611.61;32611.0;;;56.78800670011708;-118.35863894421162
2018-03693;;;;;;;11.0;418412.15;6290423.48;32611.0;;;56.750641037130876;-118.33419444944758
2018-03694;;;;;;;11.0;416530.94;6298439.94;32611.0;;;56.822305924453744;-118.36756526336843
2018-03695;;;;;;;11.0;414805.55;6290967.97;32611.0;;;56.75488634711142;-118.3933343815713
2018-03696;;;;;;;11.0;413906.52;6290508.04;32611.0;;;56.75059053869344;-118.40787823648678
2018-03697;;;;;;;11.0;415640.37;6291262.47;32611.0;;;56.75768309315665;-118.37978260749777
2018-03698;;;;;;;11.0;418382.72;6290432.39;32611.0;;;56.7507159122209;-118.3346784041872
2018-03699;;;;;;;11.0;418754.27;6290433.97;32611.0;;;56.750794975883466;-118.32860484436218
2018-03700;;;;;;;;;;;;;;
2018-03701;;;;;;;;;;;;;;
2018-03702;;;;;;;;;;;;;;
2018-04372;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04871;55.0;6.0;35.62;-118.0;45.0;41.22;;;;;;;55.10989444444444;-117.23855
2018-04942;54.0;58.0;54.0;-112.0;0.0;13.0;;;;;;;54.98166666666667;-111.99638888888889
2018-05251;;;;;;;;;;;;;;
2018-05276;;;;;;;;;;;;;;
2018-05290;;;;;;;;;;;;;;
2018-05389;;;;;;;;;;;;;;
2018-05571;55.0;6.0;37.81;118.0;45.0;40.67;;;;;;;55.11050277777778;118.76129722222223
2021-35246;;;;;;;;;;;;;;
2023-02069;;;;;;;;;;;;;;
2018-05390;;;;;;;;;;;;;;
2018-04561;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-00727;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-00066;56.0;25.0;56.5;-111.0;6.0;29.1;;;;;;;56.432361111111106;-110.89191666666667
2018-00203;56.0;22.0;17.8;-111.0;0.0;37.2;;;;;;;56.371611111111115;-110.98966666666666
2018-00499;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00773;56.0;21.0;59.9;-111.0;35.0;5.2;;;;;;;56.36663888888889;-110.41522222222223
2018-01268;;;;;;;;;;;;;;
2018-01270;;;;;;;;;;;;;;
2018-02653;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02774;;;;;;;11.0;416255.52;6297879.02;32611.0;;;56.81721869830308;-118.37189216031666
2018-02805;;;;;;;11.0;417571.96;6297126.99;32611.0;;;56.81069963418914;-118.35009032482796
2018-03094;;;;;;;11.0;416333.9;6290643.97;32611.0;;;56.75225313386377;-118.36824092866205
2018-03102;;;;;;;11.0;418292.12;6299272.99;32611.0;;;56.83010050487617;-118.33898589504103
2018-03120;;;;;;;11.0;417545.4;6295776.98;32611.0;;;56.79857011756462;-118.35008926665657
2018-03130;;;;;;;11.0;412035.2;6290142.97;32611.0;;;56.7469626506663;-118.43834362387804
2018-03133;;;;;;;11.0;416264.11;6294333.48;32611.0;;;56.785377033258335;-118.37058901387559
2018-03703;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2018-03704;;;;;;;11.0;416013.14;6295295.64;32611.0;;;56.793973203400625;-118.37501172173288
2018-03705;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2018-03706;;;;;;;11.0;417045.59;6294640.48;32611.0;;;56.78827412090216;-118.35790146412324
2018-03707;;;;;;;11.0;414272.68;6290937.97;32611.0;;;56.75451925455492;-118.40203635246846
2018-03708;;;;;;;11.0;417657.76;6296986.09;32611.0;;;56.80944936343305;-118.34863999308662
2018-04505;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-04864;55.0;6.0;34.36;-118.0;45.0;40.37;;;;;;;55.109544444444445;-117.23878611111111
2018-04943;55.0;41.0;35.0;-113.0;26.0;5.0;;;;;;;55.69305555555555;-112.56527777777778
2018-05121;55.0;41.0;35.0;-113.0;26.0;5.0;;;;;;;55.69305555555555;-112.56527777777778
2018-05391;;;;;;;;;;;;;;
2021-35254;;;;;;;;;;;;;;
2021-35287;;;;;;;;;;;;;;
2021-35508;;;;;;;;;;;;;;
2022-15048;;;;;;;;;;;;;;
2022-15219;;;;;;;;;;;;;;
2022-15359;;;;;;;;;;;;;;
2022-15471;;;;;;;;;;;;;;
2023-02131;;;;;;;;;;;;;;
2018-02357;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02825;;;;;;;11.0;415933.52;6291769.97;32611.0;;;56.762294022532245;-118.3751560308767
2018-02888;;;;;;;11.0;419072.43;6296278.48;32611.0;;;56.803342232582764;-118.32525265432426
2018-02998;;;;;;;11.0;416413.61;6294295.98;32611.0;;;56.78506708955177;-118.36813052911364
2018-03709;;;;;;;11.0;412261.67;6290125.75;32611.0;;;56.74685065012168;-118.43463595485464
