id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong
2018-01702;55;22;19;-111;9;4;;;;;;
2018-01714;55;22;19;-111;8;58;;;;;;
2018-01755;55;22;39;-111;10;5;;;;;;
2018-01775;55;22;3;-111;8;33;;;;;;
2018-01813;55;22;27;-111;10;16;;;;;;
2018-01877;55;22;26;-111;10;28;;;;;;
2018-01976;55;22;3;-111;8;33;;;;;;
2021-35062;;;;;;;;;;;;
2022-15320;;;;;;;;;;;;
2022-15380;;;;;;;;;;;;
2022-15512;;;;;;;;;;;;
2023-02348;;;;;;;;;;;;
2018-00241;56;26;0.6;-111;3;57.5;;;;;;
2018-00563;56;22;15.3;-111;0;36.6;;;;;;
2018-02889;;;;;;;11;416390.4;6298326.99;32611;;
2018-02964;;;;;;;11;416351;6294529;32611;;
2018-02977;;;;;;;11;417031;6296653;32611;;
2018-02983;;;;;;;11;418644.05;6296561.48;32611;;
2018-02991;;;;;;;11;416572.58;6298440.99;32611;;
2018-03003;;;;;;;11;417031;6296653;32611;;
2018-03047;;;;;;;11;417031;6296653;32611;;
2018-03069;;;;;;;11;416371;6294560;32611;;
2018-03993;;;;;;;11;417083.83;6296688;32611;;
2018-05434;;;;;;;;;;;;
2021-35391;;;;;;;;;;;;
2018-03994;;;;;;;11;414054.5;6291206.83;32611;;
2018-03995;;;;;;;11;417615.32;6296999.59;32611;;
2018-05151;55;33;58;-113;30;4;;;;;;
2018-03041;;;;;;;11;417089.07;6290616.68;32611;;
2018-03996;;;;;;;11;417617.38;6296999.09;32611;;
2021-35554;;;;;;;;;;;;
2018-00252;56;22;17.8;-111;0;37.2;;;;;;
2018-01546;;;;;;;;;;;;
2018-02166;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02275;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02670;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02695;;;;;;;11;417798;6290483;32611;;
2018-02748;;;;;;;11;413434.26;6291504.97;32611;;
2018-02944;;;;;;;11;413757.11;6291236.97;32611;;
2018-03040;;;;;;;11;415720.8;6298518.49;32611;;
2018-03997;;;;;;;11;416690.93;6298357.43;32611;;
2018-03998;;;;;;;11;416962.5;6298498.33;32611;;
2018-03999;;;;;;;11;416051.5;6295675.5;32611;;
2018-04000;;;;;;;11;413539.5;6290588.43;32611;;
2018-04997;55;31;26;-113;27;55;;;;;;
2018-05152;55;28;10;-113;26;25;;;;;;
2018-05435;;;;;;;;;;;;
2021-35373;;;;;;;;;;;;
2021-35555;;;;;;;;;;;;
2023-02130;;;;;;;;;;;;
2021-35362;;;;;;;;;;;;
2018-00059;56;25;56.5;-111;6;29.1;;;;;;
2018-00076;56;25;55.5;-111;6;27.9;;;;;;
2018-00201;56;22;17.8;-111;0;37.2;;;;;;
2018-00350;56;23;54.6;-111;35;3.5;;;;;;
2018-00734;56;25;55.5;-111;6;27.9;;;;;;
2018-00772;56;22;1.3;-111;35;3.2;;;;;;
2018-00919;56;22;1.3;-111;35;3.2;;;;;;
2018-01785;55;22;39;-111;10;2;;;;;;
2018-01805;55;22;14;-111;10;33;;;;;;
2018-02154;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02179;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02472;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02484;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02487;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02491;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02495;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02500;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02508;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02514;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02524;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02528;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02532;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02537;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02545;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02547;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02554;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02557;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02562;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02568;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02573;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02579;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02598;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02628;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02661;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02691;;;;;;;11;414294;6290401;32611;;
2018-02699;;;;;;;11;413650.18;6290691.45;32611;;
2018-02713;;;;;;;11;416867.71;6289899.97;32611;;
2018-02717;;;;;;;11;418768.25;6296023.05;32611;;
2018-04015;;;;;;;11;414405.56;6290489.06;32611;;
2018-04016;;;;;;;11;418366.83;6290443.42;32611;;
2018-04017;;;;;;;11;419160.81;6290382.97;32611;;
2018-04018;;;;;;;;;;;;
2018-04019;;;;;;;;;;;;
2018-04395;54;34;59;-110;28;15;;;;;;
2018-04398;54;34;59;-110;28;15;;;;;;
2018-04646;55;6;35.08;-118;45;38.99;;;;;;
2018-04823;55;22;39;-111;10;2;;;;;;
2018-04998;54;33;12;-111;14;38;;;;;;
2018-05156;54;58;54;-112;0;13;;;;;;
2018-05187;;;;;;;;;;;;
2018-05436;;;;;;;;;;;;
2018-05587;55;6;35.05;118;45;38.05;;;;;;
2021-35194;;;;;;;;;;;;
2021-35211;;;;;;;;;;;;
2021-35283;;;;;;;;;;;;
2021-35556;;;;;;;;;;;;
2022-15206;;;;;;;;;;;;
2022-15326;;;;;;;;;;;;
2022-15519;;;;;;;;;;;;
2023-02066;;;;;;;;;;;;
2023-02357;;;;;;;;;;;;
2018-00208;56;23;21;-111;2;10.4;;;;;;
2018-02081;;;;;;;12;330443.25;5932417.45;32612;;
2018-04020;;;;;;;;;;;;
2018-05200;;;;;;;;;;;;
2022-15184;;;;;;;;;;;;
2018-00003;56;26;9.9;-111;12;23;;;;;;
2018-00009;56;25;56.9;-111;6;29.3;;;;;;
2018-00030;56;26;10.7;-111;12;23.3;;;;;;
2018-00063;56;25;56.5;-111;6;29.1;;;;;;
2018-00098;56;31;22.8;-111;16;12.8;;;;;;
2018-00189;56;26;9.6;-111;12;22.3;;;;;;
2018-00287;56;24;48.8;-111;2;53;;;;;;
2018-00381;56;38;5.5;-111;9;8;;;;;;
2018-00395;56;38;58.4;-111;18;50.7;;;;;;
2018-00403;56;38;6;-111;9;5.7;;;;;;
2018-00739;56;25;56.5;-111;6;29.1;;;;;;
2018-00916;56;22;1.4;-111;35;2.7;;;;;;
2018-01659;55;22;27;-111;10;16;;;;;;
2018-01688;55;22;19;-111;9;4;;;;;;
2018-01794;55;22;19;-111;9;7;;;;;;
2018-02288;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02737;;;;;;;11;415244;6290703;32611;;
2018-02741;;;;;;;11;414731.7;6290475.47;32611;;
2018-02800;;;;;;;11;415771.82;6298723.49;32611;;
2018-04021;;;;;;;11;418948.5;6296710.42;32611;;
2018-04022;;;;;;;11;419184.58;6290419.33;32611;;
2018-04023;;;;;;;;;;;;
2018-04024;;;;;;;;;;;;
2018-04361;54;34;59;-110;28;15;;;;;;
2018-04385;54;34;59;-110;28;15;;;;;;
2018-04673;55;6;34.79;-118;45;39.26;;;;;;
2018-04999;54;54;1;-111;23;49;;;;;;
2018-05189;;;;;;;;;;;;
2018-05192;;;;;;;;;;;;
2018-05437;;;;;;;;;;;;
2018-05509;;;;;;;;;;;;
2018-05532;55;6;35.41;118;45;40.15;;;;;;
2021-35028;55;6;35.41;118;45;40.15;;;;;;
2021-35102;;;;;;;;;;;;
2021-35161;;;;;;;;;;;;
2021-35282;;;;;;;;;;;;
2021-35557;;;;;;;;;;;;
2022-15031;;;;;;;;;;;;
2022-15187;;;;;;;;;;;;
2022-15275;;;;;;;;;;;;
2022-15288;;;;;;;;;;;;
2022-15520;;;;;;;;;;;;
2023-02043;;;;;;;;;;;;
2018-04025;;;;;;;;;;;;
2018-00137;56;29;33.8;-111;13;51.7;;;;;;
2018-00141;56;29;35;-111;13;52.8;;;;;;
2018-00152;56;29;35.6;-111;13;52.7;;;;;;
2018-00194;56;23;21;-111;2;10.4;;;;;;
2018-00428;56;31;44.9;-111;18;44.6;;;;;;
2018-02876;;;;;;;11;417545.4;6295776.98;32611;;
2018-02882;;;;;;;11;417589.77;6295760.48;32611;;
2018-02883;;;;;;;11;418788.2;6295987.64;32611;;
2018-04026;;;;;;;11;414405.56;6290489.06;32611;;
2018-04027;;;;;;;11;416051.5;6295675.5;32611;;
2018-04028;;;;;;;;;;;;
2018-04528;54;34;59;-110;28;15;;;;;;
2018-05000;54;54;1;-111;23;49;;;;;;
2018-05157;54;58;56;-112;0;21;;;;;;
2018-05438;;;;;;;;;;;;
2021-35558;;;;;;;;;;;;
2023-02138;;;;;;;;;;;;
2018-01440;;;;;;;;;;;;
2018-02414;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02415;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02430;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-04755;55;22;3;-111;8;33;;;;;;
2021-35042;55;6;37.48;118;45;39.4;;;;;;
2021-35198;;;;;;;;;;;;
2021-35559;;;;;;;;;;;;
2022-15336;;;;;;;;;;;;
2022-15521;;;;;;;;;;;;
2023-02358;;;;;;;;;;;;
2023-02412;;;;;;;;;;;;
2018-00184;56;26;9.6;-111;12;22.3;;;;;;
2018-00200;56;22;15.3;-111;0;36.6;;;;;;
2018-00396;56;38;58.4;-111;18;50.7;;;;;;
2018-00809;56;22;15.3;-111;0;36.6;;;;;;
2018-01596;55;22;27;-111;10;13;;;;;;
2018-01602;55;22;22;-111;10;23;;;;;;
2018-01621;55;22;27;-111;10;13;;;;;;
2018-01665;55;22;32;-111;10;23;;;;;;
2018-01841;55;22;39;-111;10;5;;;;;;
2018-01894;55;22;19;-111;9;4;;;;;;
2018-02759;;;;;;;11;418245.7;6290395.24;32611;;
2018-02820;;;;;;;11;416404;6294699;32611;;
2018-04029;;;;;;;11;418395.33;6299752.5;32611;;
2018-04030;;;;;;;11;416288.06;6297927.75;32611;;
2018-04454;54;34;59;-110;28;15;;;;;;
2018-04859;55;6;37.81;-118;45;40.67;;;;;;
2018-05001;54;55;12;-111;27;43;;;;;;
2018-05439;;;;;;;;;;;;
2021-35030;55;6;35.01;118;45;40.65;;;;;;
2021-35077;;;;;;;;;;;;
2021-35145;;;;;;;;;;;;
2021-35181;;;;;;;;;;;;
2021-35308;;;;;;;;;;;;
2021-35605;;;;;;;;;;;;
2022-15522;;;;;;;;;;;;
2022-15523;;;;;;;;;;;;
2022-15569;;;;;;;;;;;;
2023-02073;;;;;;;;;;;;
2023-02359;;;;;;;;;;;;
2018-00058;56;25;56.9;-111;6;29.3;;;;;;
2018-00106;56;31;22.8;-111;16;15.7;;;;;;
2018-00142;56;29;35;-111;13;52.8;;;;;;
2018-00185;56;26;9.6;-111;12;22.3;;;;;;
2018-00336;56;26;18.3;-111;20;12.8;;;;;;
2018-00394;56;38;58.4;-111;18;50.7;;;;;;
2018-00457;56;36;0.9;-111;18;39.3;;;;;;
2018-00823;56;31;22.8;-111;16;15.7;;;;;;
2018-00931;56;26;18.3;-111;20;12.8;;;;;;
2018-01640;55;22;27;-111;10;13;;;;;;
2018-01804;55;22;14;-111;10;33;;;;;;
2018-02122;;;;;;;;;;;;
2018-02175;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02178;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02208;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02209;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02214;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02228;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02289;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02799;;;;;;;11;416365.05;6297945.99;32611;;
2018-04031;;;;;;;;;;;;
2018-04032;;;;;;;;;;;;
2018-04669;55;6;38.12;-118;45;38.68;;;;;;
2018-04706;55;22;39;-111;10;2;;;;;;
2018-05002;54;54;1;-111;23;49;;;;;;
2018-05158;54;57;38;-112;0;30;;;;;;
2018-05440;;;;;;;;;;;;
2018-05570;55;6;37.88;118;45;37.3;;;;;;
2021-35099;;;;;;;;;;;;
2021-35247;;;;;;;;;;;;
2021-35356;;;;;;;;;;;;
2021-35591;;;;;;;;;;;;
2022-15244;;;;;;;;;;;;
2022-15524;;;;;;;;;;;;
2023-02360;;;;;;;;;;;;
2018-02146;;;;;;;;;;;;
2018-02149;;;;;;;12;329400.26;5931229.67;32612;;
2018-04033;;;;;;;;;;;;
2018-04034;;;;;;;;;;;;
2018-04035;;;;;;;;;;;;
2018-05003;54;58;56;-112;0;21;;;;;;
2018-05159;54;58;56;-112;0;21;;;;;;
2018-04036;;;;;;;11;417567.61;6294428;32611;;
2018-04037;;;;;;;11;417505.43;6294468.13;32611;;
2018-05160;54;57;38;-112;0;30;;;;;;
2022-15072;;;;;;;;;;;;
2018-02050;;;;;;;12;334964.74;5935211.25;32612;;
2018-02055;;;;;;;12;333390.79;5935588.04;32612;;
2018-02075;;;;;;;12;333390.79;5935588.04;32612;;
2018-02142;;;;;;;12;334964.74;5935211.25;32612;;
2018-04038;;;;;;;;;;;;
2018-04039;;;;;;;;;;;;
2018-04040;;;;;;;;;;;;
2018-04041;;;;;;;11;414366.97;6290434.96;32611;;
2018-04042;;;;;;;11;417332.65;6298178.99;32611;;
2018-04472;54;34;59;-110;28;15;;;;;;
2018-04484;54;34;59;-110;28;15;;;;;;
2018-04514;54;34;59;-110;28;15;;;;;;
2018-04562;54;34;59;-110;28;15;;;;;;
2018-04619;54;34;59;-110;28;15;;;;;;
2018-05004;54;55;12;-111;27;43;;;;;;
2018-05183;;;;;;;;;;;;
2018-05191;;;;;;;;;;;;
2018-05508;;;;;;;;;;;;
2021-35183;;;;;;;;;;;;
2021-35406;;;;;;;;;;;;
2021-35424;;;;;;;;;;;;
2021-35453;;;;;;;;;;;;
2022-15133;;;;;;;;;;;;
2022-15156;;;;;;;;;;;;
2022-15163;;;;;;;;;;;;
2022-15255;;;;;;;;;;;;
2022-15441;;;;;;;;;;;;
2023-02164;;;;;;;;;;;;
2023-02385;;;;;;;;;;;;
2018-04043;;;;;;;;;;;;
2018-00163;56;31;23;-111;16;14.8;;;;;;
2018-00325;56;24;48.8;-111;2;53;;;;;;
2018-00329;56;23;55.7;-111;35;2.9;;;;;;
2018-00360;56;23;54;-111;35;3.7;;;;;;
2018-00372;56;31;43.1;-111;18;44.9;;;;;;
2018-00392;56;38;58.4;-111;18;50.7;;;;;;
2018-00511;56;23;55.7;-111;35;2.9;;;;;;
2018-00519;56;38;58.4;-111;18;50.7;;;;;;
2018-00620;56;22;1.4;-111;35;2.7;;;;;;
2018-00800;56;38;58.3;-111;18;47.5;;;;;;
2018-01087;56;31;43.1;-111;18;44.9;;;;;;
2018-01648;55;22;27;-111;10;16;;;;;;
2018-01674;55;22;34;-111;10;23;;;;;;
2018-01719;55;22;25;-111;10;28;;;;;;
2018-01723;55;22;25;-111;10;28;;;;;;
2018-01820;55;22;27;-111;10;16;;;;;;
2018-01826;55;22;34;-111;10;23;;;;;;
2018-01863;55;22;39;-111;10;2;;;;;;
2018-03002;;;;;;;11;415366;6290302;32611;;
2018-03010;;;;;;;11;419316.43;6296046.65;32611;;
2018-04044;;;;;;;11;416051.5;6295675.5;32611;;
2018-04045;;;;;;;11;417204.83;6294279.78;32611;;
2018-04768;55;22;14;-111;10;33;;;;;;
2018-04787;55;22;27;-111;10;16;;;;;;
2018-04868;55;6;35.88;-118;45;35.01;;;;;;
2021-35007;55;6;38.12;118;45;38.68;;;;;;
2021-35108;;;;;;;;;;;;
2021-35178;;;;;;;;;;;;
2021-35560;;;;;;;;;;;;
2022-15207;;;;;;;;;;;;
2022-15337;;;;;;;;;;;;
2022-15368;;;;;;;;;;;;
2022-15525;;;;;;;;;;;;
2022-15526;;;;;;;;;;;;
2018-00056;56;25;56.9;-111;6;29.3;;;;;;
2018-00196;56;22;15.3;-111;0;36.6;;;;;;
2018-00301;56;24;49.3;-111;2;52.8;;;;;;
2018-00393;56;38;58.4;-111;18;50.7;;;;;;
2018-00463;56;36;0.9;-111;18;39.3;;;;;;
2018-00543;56;22;15.9;-111;0;36.4;;;;;;
2018-00712;56;24;49.3;-111;2;52.8;;;;;;
2018-00723;56;24;48.8;-111;2;53;;;;;;
2018-00810;56;22;15.9;-111;0;36.4;;;;;;
2018-00836;56;31;44.9;-111;18;44.6;;;;;;
2018-00937;56;25;56.9;-111;6;29.3;;;;;;
2018-00984;56;23;20.9;-111;2;10.5;;;;;;
2018-00999;56;26;0.6;-111;3;57.5;;;;;;
2018-01013;56;24;48.8;-111;2;53;;;;;;
2018-01614;55;22;22;-111;10;26;;;;;;
2018-01619;55;22;27;-111;10;13;;;;;;
2018-01631;55;22;22;-111;10;26;;;;;;
2018-01639;55;22;27;-111;10;13;;;;;;
2018-01662;55;22;32;-111;10;23;;;;;;
2018-01821;55;22;32;-111;10;23;;;;;;
2018-01824;55;22;27;-111;10;13;;;;;;
2018-01859;55;22;25;-111;10;28;;;;;;
2018-01886;55;22;25;-111;10;28;;;;;;
2018-01900;55;22;19;-111;9;7;;;;;;
2018-01912;55;22;32;-111;10;23;;;;;;
2018-01925;55;22;22;-111;10;26;;;;;;
2018-01928;55;22;22;-111;10;26;;;;;;
2018-01948;55;22;32;-111;10;23;;;;;;
2018-01972;55;22;25;-111;10;28;;;;;;
2018-01982;55;22;25;-111;10;28;;;;;;
2018-01990;55;22;22;-111;10;26;;;;;;
2018-02024;;;;;;;12;329400.26;5931229.67;32612;;
2018-02516;53;57;25.38;-114;7;27.42;11;688669.8139;5982572.7665;32611;;
2018-02694;;;;;;;11;417798;6290483;32611;;
2018-02725;;;;;;;11;414104;6291407;32611;;
2018-02735;;;;;;;11;418249;6290864;32611;;
2018-04046;;;;;;;11;413454.5;6291764.5;32611;;
2018-04047;;;;;;;;;;;;
2018-04048;;;;;;;;;;;;
2018-04515;54;34;59;-110;28;15;;;;;;
2018-04521;54;34;59;-110;28;15;;;;;;
2018-04743;55;22;19;-111;9;7;;;;;;
2018-04851;55;6;34.79;-118;45;39.26;;;;;;
2018-05005;55;3;39;-113;1;53;;;;;;
2018-05180;;;;;;;;;;;;
2018-05441;;;;;;;;;;;;
2021-35033;55;6;34.36;118;45;40.37;;;;;;
2021-35070;;;;;;;;;;;;
2021-35144;;;;;;;;;;;;
2021-35229;;;;;;;;;;;;
2021-35307;;;;;;;;;;;;
2021-35451;;;;;;;;;;;;
2022-15032;;;;;;;;;;;;
2022-15527;;;;;;;;;;;;
2022-15528;;;;;;;;;;;;
2023-02044;;;;;;;;;;;;
2023-02107;;;;;;;;;;;;
2023-02361;;;;;;;;;;;;
2023-02416;;;;;;;;;;;;
2018-01325;;;;;;;;;;;;
2018-02034;;;;;;;12;330515.54;5932079.44;32612;;
2018-02068;;;;;;;12;330443.25;5932417.45;32612;;
2018-04049;;;;;;;11;416688.83;6295087.17;32611;;
2018-04050;;;;;;;;;;;;
2018-04051;;;;;;;;;;;;
2018-05297;;;;;;;;;;;;
2021-35426;;;;;;;;;;;;
2022-15085;;;;;;;;;;;;
2022-15146;;;;;;;;;;;;
2022-15147;;;;;;;;;;;;
2022-15148;;;;;;;;;;;;
2023-02411;;;;;;;;;;;;
2018-00010;56;25;56.9;-111;6;29.3;;;;;;
2018-00029;56;26;10.7;-111;12;23.3;;;;;;
2018-00097;56;31;22.8;-111;16;12.8;;;;;;
2018-00398;56;38;58.4;-111;18;50.7;;;;;;
2018-00471;56;29;35.6;-111;13;52.7;;;;;;
2018-00510;56;23;55.7;-111;35;2.9;;;;;;
2018-00569;56;22;17.8;-111;0;37.2;;;;;;
2018-00587;56;26;17.2;-111;20;16.2;;;;;;
2018-00600;56;26;18.2;-111;20;13.2;;;;;;
2018-00610;56;26;18.3;-111;20;12.8;;;;;;
2018-00614;56;21;59.9;-111;35;5.2;;;;;;
2018-00619;56;22;1.4;-111;35;2.7;;;;;;
2018-00623;56;22;1.3;-111;35;3.2;;;;;;
2018-00634;56;38;5.5;-111;9;8;;;;;;
2018-00641;56;38;6;-111;9;5.7;;;;;;
2018-00643;56;38;5.6;-111;9;7.2;;;;;;
2018-00648;56;36;0.3;-111;18;40.9;;;;;;
2018-00651;56;36;0.9;-111;18;39.3;;;;;;
2018-00655;56;31;43.6;-111;18;44.5;;;;;;
2018-00657;56;35;59.9;-111;18;41.4;;;;;;
2018-00661;56;31;44.9;-111;18;44.6;;;;;;
2018-00667;56;31;43.1;-111;18;44.9;;;;;;
2018-00684;56;26;0.5;-111;3;54.4;;;;;;
2018-00701;56;25;56.9;-111;6;29.3;;;;;;
2018-00709;56;24;48.8;-111;2;53;;;;;;
2018-00715;56;24;47.5;-111;2;53;;;;;;
2018-00728;56;26;0.1;-111;3;56.7;;;;;;
2018-00742;56;29;33.8;-111;13;51.7;;;;;;
2018-00750;56;29;35;-111;13;52.8;;;;;;
2018-00755;56;26;9.9;-111;12;23;;;;;;
2018-00757;56;26;17.2;-111;20;16.2;;;;;;
2018-00764;56;26;18.2;-111;20;13.2;;;;;;
2018-00767;56;26;18.3;-111;20;12.8;;;;;;
2018-00776;56;36;0.9;-111;18;39.3;;;;;;
2018-00782;56;38;5.6;-111;9;7.2;;;;;;
2018-00786;56;38;5.5;-111;9;8;;;;;;
2018-00798;56;38;58.4;-111;18;50.7;;;;;;
2018-00807;56;22;17.8;-111;0;37.2;;;;;;
2018-00821;56;31;23;-111;16;14.8;;;;;;
2018-00825;56;31;22.8;-111;16;12.8;;;;;;
2018-00830;56;31;43.6;-111;18;44.5;;;;;;
2018-00833;56;31;44.9;-111;18;44.6;;;;;;
2018-00841;56;23;19.7;-111;2;10.8;;;;;;
2018-00851;56;24;47.5;-111;2;53;;;;;;
2018-00865;56;26;0.5;-111;3;54.4;;;;;;
2018-00868;56;23;54;-111;35;3.7;;;;;;
2018-00872;56;26;0.6;-111;3;57.5;;;;;;
2018-00882;56;38;58.3;-111;18;47.5;;;;;;
2018-00883;56;38;58.1;-111;18;49.6;;;;;;
2018-00891;56;38;58.4;-111;18;50.7;;;;;;
2018-00893;56;38;6;-111;9;5.7;;;;;;
2018-00898;56;38;5.5;-111;9;8;;;;;;
2018-00908;56;36;0.3;-111;18;40.9;;;;;;
2018-00912;56;22;1.3;-111;35;3.2;;;;;;
2018-00914;56;22;1.4;-111;35;2.7;;;;;;
2018-00920;56;23;55.7;-111;35;2.9;;;;;;
2018-00928;56;26;17.2;-111;20;16.2;;;;;;
2018-00934;56;25;56.9;-111;6;29.3;;;;;;
2018-00941;56;31;44.9;-111;18;44.6;;;;;;
2018-00946;56;31;43.1;-111;18;44.9;;;;;;
2018-00948;56;31;23;-111;16;14.8;;;;;;
2018-00950;56;31;22.8;-111;16;12.8;;;;;;
2018-00960;56;26;9.6;-111;12;22.3;;;;;;
2018-00962;56;26;9.9;-111;12;23;;;;;;
2018-00973;56;22;15.3;-111;0;36.6;;;;;;
2018-00977;56;22;17.8;-111;0;37.2;;;;;;
2018-00979;56;22;15.9;-111;0;36.4;;;;;;
2018-00996;56;26;0.5;-111;3;54.4;;;;;;
2018-01001;56;26;0.6;-111;3;57.5;;;;;;
2018-01007;56;24;47.5;-111;2;53;;;;;;
2018-01020;56;26;18.3;-111;20;12.8;;;;;;
2018-01025;56;31;23;-111;16;14.8;;;;;;
2018-01030;56;26;10.7;-111;12;23.3;;;;;;
2018-01033;56;26;9.6;-111;12;22.3;;;;;;
2018-01040;56;26;0.5;-111;3;54.4;;;;;;
2018-01075;56;38;58.4;-111;18;50.7;;;;;;
2018-01078;56;38;58.3;-111;18;47.5;;;;;;
2018-01081;56;38;5.5;-111;9;8;;;;;;
2018-01090;56;31;44.9;-111;18;44.6;;;;;;
2018-01096;56;22;1.4;-111;35;2.7;;;;;;
2018-01100;56;22;1.4;-111;35;2.7;;;;;;
2018-01104;56;22;1.3;-111;35;3.2;;;;;;
2018-01106;56;21;59.9;-111;35;5.2;;;;;;
2018-01632;55;22;22;-111;10;23;;;;;;
2018-01647;55;22;27;-111;10;16;;;;;;
2018-01827;55;22;34;-111;10;23;;;;;;
2018-01833;55;22;14;-111;10;36;;;;;;
2018-01862;55;22;39;-111;10;2;;;;;;
2018-01875;55;22;26;-111;10;28;;;;;;
2018-01909;55;22;19;-111;8;58;;;;;;
2018-01929;55;22;22;-111;10;23;;;;;;
2018-01939;55;21;60;-111;10;1;;;;;;
2018-01943;55;22;5;-111;8;33;;;;;;
2018-01949;55;22;19;-111;8;58;;;;;;
2018-01959;55;22;27;-111;10;16;;;;;;
2018-01960;55;22;27;-111;10;16;;;;;;
2018-01970;55;22;14;-111;10;33;;;;;;
2018-01975;55;22;1;-111;10;2;;;;;;
2018-01977;55;22;14;-111;10;33;;;;;;
2018-01980;55;22;26;-111;10;28;;;;;;
2018-01988;55;22;14;-111;10;36;;;;;;
2018-01995;55;22;22;-111;10;23;;;;;;
2018-02000;55;22;26;-111;10;28;;;;;;
2018-03043;;;;;;;11;414696;6293274;32611;;
2018-04052;;;;;;;11;414282.75;6291003.17;32611;;
2018-04053;;;;;;;11;417740.22;6299438.5;32611;;
2018-04054;;;;;;;11;417740.22;6299438.5;32611;;
2018-04055;;;;;;;;;;;;
2018-04056;;;;;;;;;;;;
2018-04390;54;34;59;-110;28;15;;;;;;
2018-04659;55;6;34.07;-118;45;41.07;;;;;;
2018-04686;55;22;14;-111;10;36;;;;;;
2018-04688;55;22;14;-111;10;36;;;;;;
2018-04689;55;21;60;-111;10;1;;;;;;
2018-04693;55;22;19;-111;8;58;;;;;;
2018-04697;55;22;5;-111;8;33;;;;;;
2018-04701;55;22;34;-111;10;23;;;;;;
2018-04703;55;22;3;-111;8;33;;;;;;
2018-04704;55;22;3;-111;8;33;;;;;;
2018-04711;55;22;27;-111;10;16;;;;;;
2018-04713;55;22;34;-111;10;23;;;;;;
2018-04714;55;22;27;-111;10;16;;;;;;
2018-04715;55;22;27;-111;10;16;;;;;;
2018-04718;55;22;26;-111;10;28;;;;;;
2018-04719;55;22;34;-111;10;23;;;;;;
2018-04721;55;22;26;-111;10;28;;;;;;
2018-04727;55;22;14;-111;10;36;;;;;;
2018-04729;55;22;14;-111;10;33;;;;;;
2018-04734;55;22;14;-111;10;36;;;;;;
2018-04737;55;22;14;-111;10;33;;;;;;
2018-04741;55;22;19;-111;8;58;;;;;;
